	11042197	11458889	18130821	18913892	19156703	19189473	19685402	19910952	20279517	20414778	20417849	21780855	21894182	21907529	23266785	24123051	24942667	25016102	25050770	25275303	25522816	26009137	26009545	26009718	26050411	26053718	26055277	26246824	26783507	26916487	26918424	27093569	27220727	27393500	27419396	27532070	27598276	27659983	27675811	27741484	27805233	28050789	28050790	28050863	28798968	28799100	28799101	28799102	29264853	29265837	29267358	29271595	29285673	29413788	29415152	29549829	29583721	29595354	29710348	29715422	29719109	29720179	29731844	29796368	30010680	31185862	31187021	31984389	31991262	31993101	32042844	32092555	32092827	32303311	32319513	32321662	32480341	32519827	32587986	32652579	32668617	32694867	32708399	32735561	32771011	32771043	32829013	32864375	32864376	32865083	32910021	32922153	32962699	33039099	33039175	33130859	33186211	33300065	33304930	33394310	33417860	33426916	33427410	33435055	33435955	33441310	33514968	33515012	33539078	33547553	33550055	33550481	33562574	33562780	34063455	34103166	34112651	34129838	34139873	34177692	34178077	34192527	34194910	34203138	34259111	34276543	34315649	34353399	34353430	34355502	34385055	34399758	34429593	34486439	34521913	34530352	34530405	34558188	34559138	34609975	34635435	34650813	34672716	34676769	34679397	34681755	34737118	34746184	34753150	34778141	34854339	34859221	34908870	34909985	34912417	34926988	34934229	34935212	34936138	34937742	34941028	34941101	34957948	34958415	34959687	34959688	34961759	34962866	34966536	34966859	34967793	34969837	34970368	34975926	34981372	34990046	35005063	35005601	35058795	35079222	35079345	35134119	35136612	3522570	35276530	35320281	35344643	35355814	35404798	35432892	35448152	35452679	35455150	35458772	35464091	35482128	35502293	35513109	35514092	35514093	35520062	35539359	35589532	35708589	35721676	35727139	35746213	35787015	35789234	35799306	35809593	35809647	35840322	35841849	35853075	35853942	35873125	35874460	35929971	35998481	36096722	36118067	36118097	36121303	36147049	36407933	36615418	36653410	36729332	36758626	36764595	36782307	36869901	36869906	36869917	36916479	36928256	36928409	36933610	36940041	36998545	37011542	37022124	37023957	37027500	37074201	37076124	37114539	37187106	37304041	37310392	37311884	37402106	37441907	37481288	37481438	37482521	37491216	37560923	37567596	37571844	37622008	37637522	37649471	37663118	37665466	37668336	37669295	37669465	37671968	37672449	37683696	37693506	37711833	37714317	37734774	37776596	37854337	37865899	37873336	37885832	37888154	37909986	38001770	38003906	38006097	38015549	38015725	38051815	38069075	38118934	38134496	38147611	38162135	38170014	38197650	38198255	38198827	38219481	38222469	38222676	38232891	38255293	38261594	38283286	38286555	38309665	38335543	38335742	38337032	38344885	38366946	38459040	38459383	38460313	38460983	38470837	38472820	38510334	38514238	38515461	38515503	38515805	38517024	38517025	38517026	38519700	38522930	38543649	38564006	38565885	38566895	38577937	38596273	38608871	38625329	38654935	38657257	38666822	38667500	38669878	38694113	38724397	38739430	38740123	38740163	38752541	38759543	38761231	38776817	38778155	38779043	38787027	38805602	38807850	38813859	38814477	38814486	38822197	38846415	38846951	38859576	38875816	38884885	38895466	38923515	38935921	38959662	38962000	38962528	38967797	38981831	38983706	38984200	38995149	38996209	38998346	39020544	39027518	39032120	39081588	39092242	39106077	39107009	39142757	39146855	39156248	39156541	39167923	39188801	39204124	39230438	39251168	39262797	39262998	39263105	39267901	39276257	39282460	39304522	39311311	39311312	39313563	39314392	39338983	39344637	39356556	39359107	39362977	39364044	39364868	39367323	39401353	39415361	39428000	39431463	39462164	39463899	39492648	39493537	39494479	39496168	39509845	39530965	39536770	39543051	39560848	39563434	39575569	39577326	39577397	39590397	39590878	39591794	39591988	39593610	39597613	39645219	39645840	39667111	39668209	39673853	39674533	39679299	39681656	39682249	39685195	39708012	39717819	39719277	39719400	39739517	39760227	39760880	39767154	39768621	39777423	39777488	39791310	39808736	39808738	39823810	39852174	39855033	39863777	39865390	39865622	39865724	39868676	39868708	39926152	39926153	39926154	39930325	39930552	39941479	39943147	39951447	39968842	39986215	40019140	40019714	40026767	40030902	40031721	40032634	40032691	40032812	40042769	40042779	40044086	40044115	40074599	40074827	40074870	40075573	40075574	40076132	40090342	40130335	40135722	40135725	40157163	40175879	40175880	40186081	40220839	40225367	40227621	40228866	40260118	40260119	40263300	40265972	40278632	40278951	40278957	40278978	40283433	40289430	40291167	40298698	40301416	40304948	40316337	40337402	40342257	40352370	40352563	40352651	40352709	40352713	40352726	40362369	40377457	40377585	40379631	40380151	40381496	40382350	40384198	40387779	40387899	40404268	40406267	40417886	40418868	40419027	40454662	40456174	40456345	40456581	40467344	40469814	40469918	40470831	40472015	40472130	40472916	40490415	40493752	40503817	40504459	40511198	40518527	40521549	40526746	40535004	40538868	40548247	40548680	40560639	40565192	40567848	40568359	40578113	40588239	40591372	40591544	40591902	40591965	40600122	40601519	40602351	40605235	40607009	40621357	40623863	40626084	40637575	40639923	40639967	40654494	40666742	40667156	40668462	40679036	40679038	40679039	40689521	40691046	40715459	40718043	40718543	40721861	40753500	40765599	40774967	40775156	40785431	40785550	40786169	40786860	40790464	40792049	40795198	40795199	40795202	40795935	40801603	40810593	40824788	40842335	40847170	40847880	40849988	40850776	40874086	40898448	40900786	40901314	40901771	40902782	40911967	40913342	40931868	40936293	40943858	40951361	40953006	40954403	40954404	40972535	41008932	41009143	41009191	41009904	41010297	41010423	41010469	41010471	41011945	41011978	41012222	41016447	41020847	41051107	41056401	41057625	41058836	41064509	41064642	41064784	41066590	41066610	41066666	41066699	41066707	41080785	41090371	41090374	41091022	41094440	41112648	41128279	41129212	41129733	41134545	41136950	41152939	41161329	41161365	41162692	41162714	41198682	41198808	41199707	41203501	41203656	41227060	41254219	41255193	41258356	41258359	41259787	41259854	41259894	41278891	41279553	41314521	41318448	41319049	41327653	41345997	41353951	41361319	41378886	41381988	41396141	41399289	41401822	41406959	41412291	41412306	41412308	41416405	41416439	41426352	41427901	41429463	41433796	41460120	41466366	41466370	41467148	41478713	41505005	41508080	41508955	41509748	41511245	41513061	41529649	41559457	41559702	41566520	41566767	41567276	41572383	41572593	41572690	41600742	41608546	41610985	41631244	41631967	41652203	41652204	41653113	41664021	41664598	41667189	41667475	41668274	41668280	41668785	41669380	41680515	41682710	41692918	41693018	41707341	41707598	41707599	41716934	41716942	41717370	41718846	41721228	41722748	41797542	41799468	41800810	41818344	41819496	42026320	42028093	42032723	42034524	42034544	42039710	42040440	42056602	42059741	42060164	42072828	42072911	42073164	42073700	42073949	42077869	42083878	42083879	42083880	42084581	42087881	42101840	42102376	42103018	42105645	42106341	42113917	42119742	42119755	42120010	42124481	42124667	42128630	42130469	42138767	42145313	42165358	42166017	42167470	42173280	42174574	42174587	42184110	42184116	42194246	42195532	42196452	42196455	42197712	42198572	42220847	42222078	42222080	42222081	42222082	42222084	42222085	42222086	42222088	42222089	42222090	42222091	42222092	42222093	42222101	42222958	42222959	42222960	42222962	42222966	42222969	42222970	42222973	42222974	42223547	42223598	42223602	42223610	42223651	42224495	42224503	42224566	42224597	42225458	42226163	42230231	42230232	42230233	42231268	42231270	42231271	42231272	42231273	42231274	42231275	42231278	42231279	42234709	42237420	42238705	42243684	42244507	42244700	42260319	42260376	42263363	42263364	42266386	42269147	42282582	42286472	42286657	42289039	42289680	42309639	42309913	42309940	42313308	42315657	42316511	42316549	42316653	42320324	42333353	42333436	42335014	42336320	42338723	42338730	42341746	42355728	42356263	42396102	42461443	42542693	42542714	42542992	42551688	42553318	42555744	42560068	42560069	42562035	42562380	42562384	42562976	42613887	42614281	42633442	42633548	42634124	42647364	42663870	42663923	42665802	42668460	42668930	42670315	42670647	42674929	42678403	42710056	42728864	42730072	42732855	42734802	42741564	42779530	42781597	42783193	42811314	42826314	42829506	42830750	42831082	42931934	42932245	42934525	42935828	42937421	42941953	42970194	42979413	42980418	42980419	42981099	42981100	42982246	42984058	42987695	42990126	42992829	42993679	43003465	43010048	43027651	43028578	43032611	43033465	43085385	43086942	43088071	43123516	43124083	43124655	43125359	43125771	43126566	43217718	43217949	43220439	43221132	43222813	43243047	43262612	43297394	43298229	43302378	43302908	43302976	43304664	43305784	43305785	43353624	43355993	43356786	43357025	43379853	43382370	43382750	43385733	43386192	43386853	43410512	43411402	43411505	43411758	43412211	43416524	43426895	43428648	43446815	43448163	43448268	43450105	43495159	43495843	43496601	43496816	43497461	43499617	43501157	43503075	43525114	43530378	43534248	43534956	43534957	43535857	43586700	43588695	43588696	43597049	43598138	43603043	43605994	43607257	43608613	43608629	43608895	43615292	43618115	43627428	43627775	43628470	43628472	43647916	43708926	43734403	43734564	43736218	43755971	43755974	43756766	43756772	43758659	43759729	43778525	43779451	43795199	43796282	43797857	43827370	43836825	43843077	43853267	43854229	43857205	43876520	43880324	43898588	43902831	43927675	43928279	43969832	43991677	43992121	43992133	43992142	44011948	44063760	44065541	44065883	44066979	44081267	44081269	44082210	44117631	44140840	44141427	44142068	44142069	44142071	44142073	44142074	44142075	44142076	44142077	44142081	44142084	44143104	44143113	44143115	44143116	44143117	44143120	44143122	44143124	44143128	44143131	44143144	44143814	44143815	44151371	44167744	44187794	44196243	44224261	44257962	44303565	44304866	44307305	44318287	44340938	44341841	44353095	44355105	44366926	44366927	44366930	44366931	44475866	44475867	44475868	44476629	44482612	44505361	44505366	44520504	44522480	44530664	44544081	44560162	44560164	44597066	44624835	44624981	44647405	44652096	44708737	44777598	44798101	44858388	45003479	45022290	46301215	46302938	46328717	46328751	46329040	7632792	7634034	7637663	7641030	7641584	7641891	7647085	7647633	7648210	7662857	7664328	7673596	7675751	7677928	7677929	7679374	7680654	7682117	7682248	7687149	7687372	7687374	7692180	7693714	7695161	7696033	7696219	7696580	7697689	7700862	7704364	7710172	7836808	7837740	7852685	7882388	7900155	7913058	7924735	7925269	7934482	7934557	7936775	7961146	8089123	8092632	8094193	8096781	8097738	8104813	8157165	8159301	8159753	8160449	8171034	8180897	8310280	8495916	8496468	8498094	9548426	9953844	9957992
11042197	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
11458889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18130821	0	0	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
